"Bioregion","Species","affinity","fidelity","indval"
"6","Eriodes",0.0123839009287926,1,0.0123839009287926
"6","Eriopsis",0,0,0
"6","Erycina",0,0,0
"6","Erythrodes",0.0681114551083591,0.956521739130435,0.0651500874949522
"6","Erythrorchis",0.0743034055727554,0.685714285714286,0.0509509066784609
"6","Espinhassoa",0,0,0
"6","Eulophia",0.458204334365325,0.211428571428571,0.0968774878372402
"6","Euryblema",0,0,0
"6","Eurycentrum",0.0557275541795666,1,0.0557275541795666
"6","Eurychone",0,0,0
"6","Eurystyles",0,0,0
"6","Evotella",0,0,0
"6","Fernandezia",0,0,0
"6","Frondaria",0,0,0
"6","Fuertesiella",0,0,0
"6","Funkiella",0,0,0
"6","Galeandra",0,0,0
"6","Galearis",0.00309597523219814,0.004,1.23839009287926e-05
"6","Galeoglossum",0,0,0
"6","Galeola",0.105263157894737,0.790697674418605,0.0832313341493268
"6","Galeottia",0,0,0
"6","Galeottiella",0,0,0
"6","Gastrochilus",0.151702786377709,0.662162162162162,0.100451845033888
"6","Gastrodia",0.086687306501548,0.198581560283688,0.0172145005818677
"6","Gavilea",0,0,0
"6","Gennaria",0,0,0
"6","Genoplesium",0.0185758513931889,0.08,0.00148606811145511
"6","Glomera",0.13312693498452,1,0.13312693498452
"6","Gomesa",0,0,0
"6","Gomphichis",0,0,0
"6","Gonatostylis",0.0123839009287926,1,0.0123839009287926
"6","Gongora",0,0,0
"6","Goodyera",0.405572755417957,0.177266576454668,0.0718944938562278
"6","Govenia",0,0,0
"6","Grammangis",0,0,0
"6","Grammatophyllum",0.0990712074303406,1,0.0990712074303406
"6","Grandiphyllum",0,0,0
"6","Graphorkis",0,0,0
"6","Gravendeelia",0,0,0
"6","Greenwoodiella",0,0,0
"6","Grobya",0,0,0
"6","Grosourdya",0.0681114551083591,1,0.0681114551083591
"6","Guanchezia",0,0,0
"6","Guarianthe",0,0,0
"6","Gunnarella",0.00619195046439629,1,0.00619195046439629
"6","Gymnadenia",0,0,0
"6","Habenaria",0.560371517027864,0.192758253461129,0.108016234911654
"6","Hagsatera",0,0,0
"6","Halleorchis",0,0,0
"6","Hammarbya",0,0,0
"6","Hancockia",0.00928792569659443,1,0.00928792569659443
"6","Hapalorchis",0,0,0
"6","Helleriella",0,0,0
"6","Helonoma",0,0,0
"6","Hemipilia",0.120743034055728,0.180555555555556,0.0218008255933953
"6","Herminium",0.151702786377709,0.173758865248227,0.0263597040159849
"6","Herpysma",0.0247678018575851,0.8,0.0198142414860681
"6","Hetaeria",0.226006191950464,0.598360655737705,0.135233213216261
"6","Himantoglossum",0,0,0
"6","Hintonella",0,0,0
"6","Hoehneella",0,0,0
"6","Hofmeisterella",0,0,0
"6","Holcoglossum",0.0495356037151703,0.666666666666667,0.0330237358101135
"6","Holothrix",0,0,0
"6","Homalopetalum",0,0,0
"6","Horichia",0,0,0
"6","Horvatia",0,0,0
"6","Houlletia",0,0,0
"6","Hsenhsua",0,0,0
"6","Huntleya",0,0,0
"6","Huttonaea",0,0,0
"6","Hylophila",0.0495356037151703,1,0.0495356037151703
"6","Hymenorchis",0.0154798761609907,1,0.0154798761609907
"6","Ida",0,0,0
"6","Imerinaea",0,0,0
"6","Ionopsis",0,0,0
"6","Isabelia",0,0,0
"6","Isochilus",0,0,0
"6","Isotria",0,0,0
"6","Ixyophora",0,0,0
"6","Jacquiniella",0,0,0
"6","Jejewoodia",0.0123839009287926,1,0.0123839009287926
"6","Jumellea",0,0,0
"6","Kefersteinia",0,0,0
"6","Kegeliella",0,0,0
"6","Kionophyton",0,0,0
"6","Koellensteinia",0,0,0
"6","Kylicanthe",0,0,0
"6","Lacaena",0,0,0
"6","Laelia",0,0,0
"6","Lankesterella",0,0,0
"6","Lankesteriana",0,0,0
"6","Lecanorchis",0.0743034055727554,0.631578947368421,0.0469284666775297
"6","Lemurella",0,0,0
"6","Lemurorchis",0,0,0
"6","Leochilus",0,0,0
"6","Lepanthes",0,0,0
"6","Lepanthopsis",0,0,0
"6","Lepidogyne",0.0557275541795666,1,0.0557275541795666
"6","Leporella",0,0,0
"6","Leptoceras",0,0,0
"6","Leptotes",0,0,0
"6","Limodorum",0,0,0
"6","Liparis",0.628482972136223,0.255667506297229,0.160682674236339
"6","Listrostachys",0,0,0
"6","Lockhartia",0,0,0
"6","Loefgrenianthus",0,0,0
"6","Ludisia",0.0588235294117647,1,0.0588235294117647
"6","Lueckelia",0,0,0
"6","Lueddemannia",0,0,0
"6","Luisia",0.21671826625387,0.897435897435897,0.194490751766294
"6","Lycaste",0,0,0
"6","Lycomormium",0,0,0
"6","Lyperanthus",0,0,0
"6","Lyroglossa",0,0,0
"6","Macodes",0.0681114551083591,1,0.0681114551083591
"6","Macradenia",0,0,0
"6","Macroclinium",0,0,0
"6","Macropodanthus",0.00619195046439629,1,0.00619195046439629
"6","Madisonia",0,0,0
"6","Malaxis",0.0464396284829721,0.0256410256410256,0.00119075970469159
"6","Manniella",0,0,0
"6","Masdevallia",0,0,0
"6","Maxillaria",0,0,0
"6","Mediocalcar",0.0897832817337461,1,0.0897832817337461
"6","Megalorchis",0,0,0
"6","Megastylis",0.0123839009287926,1,0.0123839009287926
"6","Meiracyllium",0,0,0
"6","Mengzia",0.00309597523219814,1,0.00309597523219814
"6","Mesadenella",0,0,0
"6","Mesadenus",0,0,0
"6","Mexipedium",0,0,0
"6","Microchilus",0,0,0
"6","Microcoelia",0,0,0
"6","Microepidendrum",0,0,0
"6","Micropera",0.086687306501548,0.96551724137931,0.0836980890359774
"6","Microsaccus",0.0309597523219814,1,0.0309597523219814
"6","Microthelys",0,0,0
"6","Microtis",0.0897832817337461,0.233870967741935,0.020997702986118
"6","Miltonia",0,0,0
"6","Miltoniopsis",0,0,0
"6","Mobilabium",0.0123839009287926,0.8,0.00990712074303406
"6","Monophyllorchis",0,0,0
"6","Mormodes",0,0,0
"6","Mycaranthes",0.145510835913313,0.979166666666667,0.142479360165119
"6","Myoxanthus",0,0,0
"6","Myrmecophila",0,0,0
"6","Myrosmodes",0,0,0
"6","Mystacidium",0,0,0
"6","Nemaconia",0,0,0
"6","Neobathiea",0,0,0
"6","Neobolusia",0,0,0
"6","Neocogniauxia",0,0,0
"6","Neogardneria",0,0,0
"6","Neomoorea",0,0,0
"6","Neotinea",0,0,0
"6","Neottia",0.0340557275541796,0.0164179104477612,0.000559123885217873
"6","Nephelaphyllum",0.102167182662539,0.970588235294118,0.0991622655254052
"6","Nephrangis",0,0,0
"6","Nervilia",0.235294117647059,0.406417112299465,0.0956275558351683
"6","Neuwiedia",0.123839009287926,1,0.123839009287926
"6","Nidema",0,0,0
"6","Nohawilliamsia",0,0,0
"6","Nothostele",0,0,0
"6","Notylia",0,0,0
"6","Notyliopsis",0,0,0
"6","Oberonia",0.513931888544892,0.706382978723404,0.363032738291285
"6","Oberonioides",0.0123839009287926,1,0.0123839009287926
"6","Octarrhena",0.108359133126935,1,0.108359133126935
"6","Octomeria",0,0,0
"6","Odontochilus",0.204334365325077,0.709677419354839,0.14501148506941
"6","Odontoglossum",0,0,0
"6","Odontorrhynchus",0,0,0
"6","Oeonia",0,0,0
"6","Oeoniella",0,0,0
"6","Oestlundia",0,0,0
"6","Oligophyton",0,0,0
"6","Oliveriana",0,0,0
"6","Oncidium",0,0,0
"6","Ophidion",0,0,0
"6","Ophioglossella",0.00309597523219814,1,0.00309597523219814
"6","Ophrys",0,0,0
"6","Orchipedum",0.0123839009287926,1,0.0123839009287926
"6","Orchis",0,0,0
"6","Oreorchis",0.0371517027863777,0.153846153846154,0.00571564658251965
"6","Orestias",0,0,0
"6","Orleanesia",0,0,0
"6","Ornithocephalus",0,0,0
"6","Orthoceras",0.00619195046439629,0.0465116279069767,0.000287997696018432
"6","Otoglossum",0,0,0
"6","Otostylis",0,0,0
"6","Oxystophyllum",0.173374613003096,1,0.173374613003096
"6","Pabstia",0,0,0
"6","Pabstiella",0,0,0
"6","Pachites",0,0,0
"6","Pachyplectron",0.00928792569659443,1,0.00928792569659443
"6","Pachystoma",0.0897832817337461,0.935483870967742,0.0839908119444722
"6","Palmorchis",0,0,0
"6","Paphinia",0,0,0
"6","Paphiopedilum",0.207430340557276,0.957142857142857,0.198540468819107
"6","Papilionanthe",0.0247678018575851,0.727272727272727,0.0180129468055165
"6","Papuaea",0.00309597523219814,1,0.00309597523219814
"6","Paracaleana",0,0,0
"6","Paradisanthus",0,0,0
"6","Pecteilis",0.117647058823529,0.666666666666667,0.0784313725490196
"6","Pelatantheria",0.0495356037151703,0.64,0.031702786377709
"6","Pelexia",0,0,0
"6","Pendusalpinx",0,0,0
"6","Pennilabium",0.0185758513931889,1,0.0185758513931889
"6","Peristeranthus",0.0123839009287926,0.444444444444444,0.00550395596835225
"6","Peristeria",0,0,0
"6","Peristylus",0.38390092879257,0.849315068493151,0.326052843632045
"6","Pescatoria",0,0,0
"6","Phalaenopsis",0.284829721362229,0.814159292035398,0.231896764294912
"6","Pheladenia",0,0,0
"6","Phloeophila",0,0,0
"6","Phragmipedium",0,0,0
"6","Phreatia",0.328173374613003,0.990654205607477,0.325106333728769
"6","Phymatidium",0,0,0
"6","Physogyne",0,0,0
"6","Pilophyllum",0.0123839009287926,1,0.0123839009287926
"6","Pinalia",0.445820433436532,0.905660377358491,0.403761901980256
"6","Platanthera",0.188854489164087,0.0674033149171271,0.0127294186066401
"6","Platycoryne",0,0,0
"6","Platyrhiza",0,0,0
"6","Platystele",0,0,0
"6","Plectorrhiza",0.0340557275541796,0.478260869565217,0.0162875218737381
"6","Plectrelminthus",0,0,0
"6","Plectrophora",0,0,0
"6","Pleione",0.086687306501548,0.466666666666667,0.0404540763673891
"6","Pleurothallis",0,0,0
"6","Pleurothallopsis",0,0,0
"6","Plocoglottis",0.204334365325077,1,0.204334365325077
"6","Poaephyllum",0.0309597523219814,1,0.0309597523219814
"6","Podangis",0,0,0
"6","Podochilus",0.294117647058824,0.979381443298969,0.288053365676167
"6","Pogonia",0.0526315789473684,0.092896174863388,0.00488927236123095
"6","Pogoniopsis",0,0,0
"6","Polycycnis",0,0,0
"6","Polyotidium",0,0,0
"6","Polystachya",0.0743034055727554,0.0476190476190476,0.00353825740822645
"6","Pomatocalpa",0.222910216718266,0.972972972972973,0.216885616266421
"6","Ponera",0,0,0
"6","Ponthieva",0,0,0
"6","Porpax",0.102167182662539,0.452054794520548,0.0461851647652572
"6","Porphyrostachys",0,0,0
"6","Porroglossum",0,0,0
"6","Porrorhachis",0.0154798761609907,1,0.0154798761609907
"6","Praecoxanthus",0,0,0
"6","Prasophyllum",0,0,0
"6","Prescottia",0,0,0
"6","Promenaea",0,0,0
"6","Prosthechea",0,0,0
"6","Pseuderia",0.043343653250774,1,0.043343653250774
"6","Pseudocentrum",0,0,0
"6","Pseudogoodyera",0,0,0
"6","Pseudolaelia",0,0,0
"6","Pseudorchis",0,0,0
"6","Pseudovanilla",0.0371517027863777,0.705882352941177,0.0262247313786196
"6","Psilochilus",0,0,0
"6","Psychilis",0,0,0
"6","Psychopsiella",0,0,0
"6","Psychopsis",0,0,0
"6","Pterichis",0,0,0
"6","Pteroceras",0.0557275541795666,0.947368421052632,0.052794525012221
"6","Pteroglossa",0,0,0
"6","Pterostemma",0,0,0
"6","Pterostylis",0.0773993808049536,0.193798449612403,0.01499988000096
"6","Pterygodium",0,0,0
"6","Pupulinia",0,0,0
"6","Pygmaeorchis",0,0,0
"6","Pyrorchis",0,0,0
"6","Quechua",0,0,0
"6","Quekettia",0,0,0
"6","Quisqueya",0,0,0
"6","Rangaeris",0,0,0
"6","Rauhiella",0,0,0
"6","Renanthera",0.126934984520124,1,0.126934984520124
"6","Restrepia",0,0,0
"6","Restrepiella",0,0,0
"6","Rhinerrhiza",0.00619195046439629,0.222222222222222,0.00137598899208806
"6","Rhipidoglossum",0,0,0
"6","Rhizanthella",0,0,0
"6","Rhomboda",0.154798761609907,0.892857142857143,0.138213180008846
"6","Rhynchogyna",0.00619195046439629,1,0.00619195046439629
"6","Rhyncholaelia",0,0,0
"6","Rhynchostele",0,0,0
"6","Rhynchostylis",0.0464396284829721,0.789473684210526,0.0366628645918201
"6","Ridleyella",0.0154798761609907,1,0.0154798761609907
"6","Rimacola",0,0,0
"6","Risleya",0,0,0
"6","Robiquetia",0.263157894736842,0.977011494252874,0.257108287961282
"6","Rodriguezia",0,0,0
"6","Roeperocharis",0,0,0
"6","Rossioglossum",0,0,0
"6","Rudolfiella",0,0,0
"6","Saccolabiopsis",0.043343653250774,0.875,0.0379256965944272
"6","Saccolabium",0.00619195046439629,1,0.00619195046439629
"6","Sacoila",0,0,0
"6","Sanderella",0,0,0
"6","Sarcanthopsis",0.0247678018575851,1,0.0247678018575851
"6","Sarcochilus",0.0526315789473684,0.404761904761905,0.0213032581453634
"6","Sarcoglottis",0,0,0
"6","Sarcoglyphis",0.0185758513931889,1,0.0185758513931889
"6","Satyrium",0.0309597523219814,0.0581395348837209,0.0017999856001152
"6","Saundersia",0,0,0
"6","Sauroglossum",0,0,0
"6","Scaphosepalum",0,0,0
"6","Scaphyglottis",0,0,0
"6","Schiedeella",0,0,0
"6","Schizochilus",0,0,0
"6","Schlimia",0,0,0
"6","Schoenorchis",0.195046439628483,0.926470588235294,0.1807047896558
"6","Scuticaria",0,0,0
"6","Seidenfadenia",0.00309597523219814,1,0.00309597523219814
"6","Selenipedium",0,0,0
"6","Serapias",0,0,0
"6","Sertifera",0,0,0
"6","Sievekingia",0,0,0
"6","Sirhookera",0.0123839009287926,1,0.0123839009287926
"6","Sirindhornia",0.00619195046439629,1,0.00619195046439629
"6","Skeptrostachys",0,0,0
"6","Smitinandia",0.0154798761609907,0.833333333333333,0.0128998968008256
"6","Sobennikoffia",0,0,0
"6","Sobralia",0,0,0
"6","Solenangis",0,0,0
"6","Solenidium",0,0,0
"6","Solenocentrum",0,0,0
"6","Soterosanthus",0,0,0
"6","Sotoa",0,0,0
"6","Spathoglottis",0.46749226006192,0.909638554216867,0.4252489835503
"6","Specklinia",0,0,0
"6","Sphyrarhynchus",0,0,0
"6","Spiculaea",0,0,0
"6","Spiranthes",0.30030959752322,0.122784810126582,0.0368734569110789
"6","Stanhopea",0,0,0
"6","Stelis",0,0,0
"6","Stellamaris",0,0,0
"6","Stenia",0,0,0
"6","Stenoglottis",0,0,0
"6","Stenoptera",0,0,0
"6","Stenorrhynchos",0,0,0
"6","Stenotyla",0,0,0
"6","Stereochilus",0.00309597523219814,0.5,0.00154798761609907
"6","Stereosandra",0.043343653250774,1,0.043343653250774
"6","Steveniella",0,0,0
"6","Stichorkis",0.114551083591331,0.948717948717949,0.108676669048186
"6","Stigmatodactylus",0.0557275541795666,0.6,0.0334365325077399
"6","Strongyleria",0.148606811145511,0.96,0.14266253869969
"6","Suarezia",0,0,0
"6","Summerhayesia",0,0,0
"6","Svenkoeltzia",0,0,0
"6","Systeloglossum",0,0,0
"6","Taeniophyllum",0.222910216718266,0.791208791208791,0.176368523117749
"6","Tainia",0.176470588235294,0.890625,0.157169117647059
"6","Tamayorkis",0,0,0
"6","Taprobanea",0.0154798761609907,1,0.0154798761609907
"6","Teagueia",0,0,0
"6","Telipogon",0,0,0
"6","Tetramicra",0,0,0
"6","Teuscheria",0,0,0
"6","Thaia",0.00619195046439629,1,0.00619195046439629
"6","Thecopus",0.0278637770897833,1,0.0278637770897833
"6","Thecostele",0.043343653250774,1,0.043343653250774
"6","Thelasis",0.222910216718266,0.986301369863014,0.219856652105687
"6","Thelymitra",0.0835913312693498,0.230769230769231,0.0192903072160038
"6","Thelyschista",0,0,0
"6","Thrixspermum",0.306501547987616,0.876106194690266,0.268527904874106
"6","Thulinia",0,0,0
"6","Thunia",0.0340557275541796,0.611111111111111,0.020811833505332
"6","Thysanoglossa",0,0,0
"6","Tipularia",0.00619195046439629,0.0294117647058824,0.000182116190129303
"6","Tolumnia",0,0,0
"6","Townsonia",0.00928792569659443,0.214285714285714,0.00199026979212738
"6","Trachoma",0.0619195046439628,1,0.0619195046439628
"6","Traunsteinera",0,0,0
"6","Trevoria",0,0,0
"6","Triceratorhynchus",0,0,0
"6","Trichocentrum",0,0,0
"6","Trichoceros",0,0,0
"6","Trichoglottis",0.219814241486068,1,0.219814241486068
"6","Trichopilia",0,0,0
"6","Trichosalpinx",0,0,0
"6","Trichotosia",0.303405572755418,0.98989898989899,0.300340870000313
"6","Tridactyle",0,0,0
"6","Triphora",0,0,0
"6","Trisetella",0,0,0
"6","Trizeuxis",0,0,0
"6","Tropidia",0.263157894736842,0.739130434782609,0.194508009153318
"6","Tsaiorchis",0.0154798761609907,1,0.0154798761609907
"6","Tuberolabium",0.0247678018575851,1,0.0247678018575851
"6","Tylostigma",0,0,0
"6","Uleiorchis",0,0,0
"6","Uncifera",0.00928792569659443,0.6,0.00557275541795666
"6","Vanda",0.253869969040248,0.796116504854369,0.202110072439809
"6","Vandopsis",0.0278637770897833,1,0.0278637770897833
"6","Vanilla",0.160990712074303,0.121495327102804,0.0195596192239808
"6","Vargasiella",0,0,0
"6","Vasqueziella",0,0,0
"6","Veyretella",0,0,0
"6","Veyretia",0,0,0
"6","Vitekorchis",0,0,0
"6","Vrydagzynea",0.173374613003096,1,0.173374613003096
"6","Waireia",0,0,0
"6","Warczewiczella",0,0,0
"6","Warmingia",0,0,0
"6","Warrea",0,0,0
"6","Warreella",0,0,0
"6","Warreopsis",0,0,0
"6","Wullschlaegelia",0,0,0
"6","Xerorchis",0,0,0
"6","Xylobium",0,0,0
"6","Yoania",0.00309597523219814,0.0714285714285714,0.000221141088014153
"6","Ypsilopus",0,0,0
"6","Zelenkoa",0,0,0
"6","Zeuxine",0.281733746130031,0.538461538461538,0.151702786377709
"6","Zootrophion",0,0,0
"6","Zygopetalum",0,0,0
"6","Zygosepalum",0,0,0
"6","Zygostates",0,0,0
