"Species","Group","Stat","P_value","IndVal_diff","Count_Group_1","Count_Group_2","Count_Group_3","Count_Group_4","Count_Group_5","Count_Group_6","Perc_Group_1","Perc_Group_2","Perc_Group_3","Perc_Group_4","Perc_Group_5","Perc_Group_6","Total_Occurrences","Max_Percentage"
"Polycycnis silvana","5",0.102814515144083,0.051,0.102814515144083,0,0,0,0,5,0,0,0,0,0,100,0,5,100
"Polystachya boliviensis","5",0.102814515144083,0.055,0.102814515144083,0,0,0,0,5,0,0,0,0,0,100,0,5,100
"Polystachya nana","5",0.102814515144083,0.056,0.102814515144083,0,0,0,0,5,0,0,0,0,0,100,0,5,100
"Ponthieva inaudita","5",0.102814515144083,0.046,0.102814515144083,0,0,0,0,5,0,0,0,0,0,100,0,5,100
"Ponthieva sprucei","5",0.102814515144083,0.044,0.102814515144083,0,0,0,0,5,0,0,0,0,0,100,0,5,100
"Ponthieva triloba","5",0.102814515144083,0.052,0.102814515144083,0,0,0,0,5,0,0,0,0,0,100,0,5,100
"Porphyrostachys parviflora","5",0.102814515144083,0.039,0.102814515144083,0,0,0,0,5,0,0,0,0,0,100,0,5,100
"Prosthechea alagoensis","5",0.102814515144083,0.055,0.102814515144083,0,0,0,0,5,0,0,0,0,0,100,0,5,100
"Prosthechea brachychila","5",0.102814515144083,0.054,0.102814515144083,0,0,0,0,5,0,0,0,0,0,100,0,5,100
"Prosthechea ghiesbreghtiana","5",0.102814515144083,0.049,0.102814515144083,0,0,0,0,5,0,0,0,0,0,100,0,5,100
"Prosthechea ionocentra","5",0.102814515144083,0.057,0.102814515144083,0,0,0,0,5,0,0,0,0,0,100,0,5,100
"Prosthechea lindenii","5",0.102814515144083,0.049,0.102814515144083,0,0,0,0,5,0,0,0,0,0,100,0,5,100
"Prosthechea madrensis","5",0.102814515144083,0.048,0.102814515144083,0,0,0,0,5,0,0,0,0,0,100,0,5,100
"Prosthechea semiaperta","5",0.102814515144083,0.052,0.102814515144083,0,0,0,0,5,0,0,0,0,0,100,0,5,100
"Pseudocentrum bursarium","5",0.102814515144083,0.043,0.102814515144083,0,0,0,0,5,0,0,0,0,0,100,0,5,100
"Rodriguezia rigida","5",0.102814515144083,0.051,0.102814515144083,0,0,0,0,5,0,0,0,0,0,100,0,5,100
"Rossioglossum schlieperianum","5",0.102814515144083,0.055,0.102814515144083,0,0,0,0,5,0,0,0,0,0,100,0,5,100
"Rossioglossum splendens","5",0.102814515144083,0.047,0.102814515144083,0,0,0,0,5,0,0,0,0,0,100,0,5,100
"Scaphosepalum verrucosum","5",0.102814515144083,0.047,0.102814515144083,0,0,0,0,5,0,0,0,0,0,100,0,5,100
"Scaphyglottis amparoana","5",0.102814515144083,0.057,0.102814515144083,0,0,0,0,5,0,0,0,0,0,100,0,5,100
"Scaphyglottis bifida","5",0.102814515144083,0.057,0.102814515144083,0,0,0,0,5,0,0,0,0,0,100,0,5,100
"Scaphyglottis chocoana","5",0.102814515144083,0.048,0.102814515144083,0,0,0,0,5,0,0,0,0,0,100,0,5,100
"Scaphyglottis densa","5",0.102814515144083,0.057,0.102814515144083,0,0,0,0,5,0,0,0,0,0,100,0,5,100
"Scaphyglottis mesocopis","5",0.102814515144083,0.057,0.102814515144083,0,0,0,0,5,0,0,0,0,0,100,0,5,100
"Scaphyglottis propinqua","5",0.102814515144083,0.046,0.102814515144083,0,0,0,0,5,0,0,0,0,0,100,0,5,100
"Scaphyglottis spathulata","5",0.102814515144083,0.057,0.102814515144083,0,0,0,0,5,0,0,0,0,0,100,0,5,100
"Schiedeella crenulata","5",0.102814515144083,0.048,0.102814515144083,0,0,0,0,5,0,0,0,0,0,100,0,5,100
"Schlimia alpina","5",0.102814515144083,0.056,0.102814515144083,0,0,0,0,5,0,0,0,0,0,100,0,5,100
"Sievekingia suavis","5",0.102814515144083,0.057,0.102814515144083,0,0,0,0,5,0,0,0,0,0,100,0,5,100
"Sobralia amabilis","5",0.102814515144083,0.046,0.102814515144083,0,0,0,0,5,0,0,0,0,0,100,0,5,100
"Sobralia chrysostoma","5",0.102814515144083,0.053,0.102814515144083,0,0,0,0,5,0,0,0,0,0,100,0,5,100
"Sobralia wilsoniana","5",0.102814515144083,0.058,0.102814515144083,0,0,0,0,5,0,0,0,0,0,100,0,5,100
"Specklinia gracillima","5",0.102814515144083,0.053,0.102814515144083,0,0,0,0,5,0,0,0,0,0,100,0,5,100
"Stanhopea anfracta","5",0.102814515144083,0.045,0.102814515144083,0,0,0,0,5,0,0,0,0,0,100,0,5,100
"Stanhopea insignis","5",0.102814515144083,0.046,0.102814515144083,0,0,0,0,5,0,0,0,0,0,100,0,5,100
"Stanhopea maculosa","5",0.102814515144083,0.047,0.102814515144083,0,0,0,0,5,0,0,0,0,0,100,0,5,100
"Stanhopea martiana","5",0.102814515144083,0.046,0.102814515144083,0,0,0,0,5,0,0,0,0,0,100,0,5,100
"Stelis calothece","5",0.102814515144083,0.05,0.102814515144083,0,0,0,0,5,0,0,0,0,0,100,0,5,100
"Stelis calotricha","5",0.102814515144083,0.054,0.102814515144083,0,0,0,0,5,0,0,0,0,0,100,0,5,100
"Stelis diffusa","5",0.102814515144083,0.052,0.102814515144083,0,0,0,0,5,0,0,0,0,0,100,0,5,100
"Stelis dusenii","5",0.102814515144083,0.05,0.102814515144083,0,0,0,0,5,0,0,0,0,0,100,0,5,100
"Stelis fendleri","5",0.102814515144083,0.045,0.102814515144083,0,0,0,0,5,0,0,0,0,0,100,0,5,100
"Stelis maloi","5",0.102814515144083,0.052,0.102814515144083,0,0,0,0,5,0,0,0,0,0,100,0,5,100
"Stelis moritzii","5",0.102814515144083,0.047,0.102814515144083,0,0,0,0,5,0,0,0,0,0,100,0,5,100
"Stelis oligantha","5",0.102814515144083,0.06,0.102814515144083,0,0,0,0,5,0,0,0,0,0,100,0,5,100
"Stelis oxypetala","5",0.102814515144083,0.064,0.102814515144083,0,0,0,0,5,0,0,0,0,0,100,0,5,100
"Stelis pauloensis","5",0.102814515144083,0.05,0.102814515144083,0,0,0,0,5,0,0,0,0,0,100,0,5,100
"Stelis thecoglossa","5",0.102814515144083,0.054,0.102814515144083,0,0,0,0,5,0,0,0,0,0,100,0,5,100
"Stelis tridentata","5",0.102814515144083,0.053,0.102814515144083,0,0,0,0,5,0,0,0,0,0,100,0,5,100
"Stelis truncata","5",0.102814515144083,0.046,0.102814515144083,0,0,0,0,5,0,0,0,0,0,100,0,5,100
"Stelis weddelliana","5",0.102814515144083,0.047,0.102814515144083,0,0,0,0,5,0,0,0,0,0,100,0,5,100
"Stelis xerophila","5",0.102814515144083,0.047,0.102814515144083,0,0,0,0,5,0,0,0,0,0,100,0,5,100
"Stenotyla picta","5",0.102814515144083,0.057,0.102814515144083,0,0,0,0,5,0,0,0,0,0,100,0,5,100
"Telipogon alticola","5",0.102814515144083,0.049,0.102814515144083,0,0,0,0,5,0,0,0,0,0,100,0,5,100
"Telipogon antioquianus","5",0.102814515144083,0.045,0.102814515144083,0,0,0,0,5,0,0,0,0,0,100,0,5,100
"Telipogon hausmannianus","5",0.102814515144083,0.05,0.102814515144083,0,0,0,0,5,0,0,0,0,0,100,0,5,100
"Telipogon pogonostalix","5",0.102814515144083,0.046,0.102814515144083,0,0,0,0,5,0,0,0,0,0,100,0,5,100
"Tetramicra tenera","5",0.102814515144083,0.06,0.102814515144083,0,0,0,0,5,0,0,0,0,0,100,0,5,100
"Tolumnia guianensis","5",0.102814515144083,0.052,0.102814515144083,0,0,0,0,5,0,0,0,0,0,100,0,5,100
"Trichocentrum bicallosum","5",0.102814515144083,0.043,0.102814515144083,0,0,0,0,5,0,0,0,0,0,100,0,5,100
"Trichocentrum caatingaense","5",0.102814515144083,0.05,0.102814515144083,0,0,0,0,5,0,0,0,0,0,100,0,5,100
"Trichocentrum oestlundianum","5",0.102814515144083,0.043,0.102814515144083,0,0,0,0,5,0,0,0,0,0,100,0,5,100
"Trichopilia turialbae","5",0.102814515144083,0.062,0.102814515144083,0,0,0,0,5,0,0,0,0,0,100,0,5,100
"Trichosalpinx pringlei","5",0.102814515144083,0.054,0.102814515144083,0,0,0,0,5,0,0,0,0,0,100,0,5,100
"Trichosalpinx quitensis","5",0.102814515144083,0.05,0.102814515144083,0,0,0,0,5,0,0,0,0,0,100,0,5,100
"Vanilla dietschiana","5",0.102814515144083,0.051,0.102814515144083,0,0,0,0,5,0,0,0,0,0,100,0,5,100
"Vanilla labellopapillata","5",0.102814515144083,0.05,0.102814515144083,0,0,0,0,5,0,0,0,0,0,100,0,5,100
"Vanilla penicillata","5",0.102814515144083,0.053,0.102814515144083,0,0,0,0,5,0,0,0,0,0,100,0,5,100
"Vanilla ruiziana","5",0.102814515144083,0.053,0.102814515144083,0,0,0,0,5,0,0,0,0,0,100,0,5,100
"Vargasiella peruviana","5",0.102814515144083,0.042,0.102814515144083,0,0,0,0,5,0,0,0,0,0,100,0,5,100
"Veyretia aphylla","5",0.102814515144083,0.043,0.102814515144083,0,0,0,0,5,0,0,0,0,0,100,0,5,100
"Xylobium miliaceum","5",0.102814515144083,0.059,0.102814515144083,0,0,0,0,5,0,0,0,0,0,100,0,5,100
"Zootrophion endresianum","5",0.102814515144083,0.068,0.102814515144083,0,0,0,0,5,0,0,0,0,0,100,0,5,100
"Zygostates kuhlmannii","5",0.102814515144083,0.062,0.102814515144083,0,0,0,0,5,0,0,0,0,0,100,0,5,100
"Liparis jamaicensis","5",0.102689474641578,0.091,0.0612633582190052,0,2,0,0,7,0,0,22.2,0,0,77.8,0,9,77.8
"Epidendrum conopseum","5",0.0972112562567573,0.115,0.0421854681227903,8,0,0,0,7,0,53.3,0,0,0,46.7,0,15,53.3
"Bletia nitida","5",0.0939301781168051,0.086,0.0753211836668579,2,0,0,0,5,0,28.6,0,0,0,71.4,0,7,71.4
"Dendrophylax filiformis","5",0.0823292364715596,0.081,0.0619408967589691,2,0,0,0,4,0,33.3,0,0,0,66.7,0,6,66.7
"Tamayorkis porphyrea","5",0.0696561090467363,0.275,0.0179063610167265,6,0,0,0,4,0,60,0,0,0,40,0,10,60
"Spiranthes triloba","5",0.0589442607972628,0.507,0.0102869565091209,5,0,0,0,3,0,62.5,0,0,0,37.5,0,8,62.5
"Eulophia cucullata","6",0.621926404673566,0.001,0.621926404673566,0,0,0,0,0,123,0,0,0,0,0,100,123,100
"Eulophia angolensis","6",0.549442255794756,0.001,0.549442255794756,0,0,0,0,0,96,0,0,0,0,0,100,96,100
"Ansellia africana","6",0.537873754798121,0.001,0.537873754798121,0,0,0,0,0,92,0,0,0,0,0,100,92,100
"Eulophia horsfallii","6",0.537873754798121,0.001,0.537873754798121,0,0,0,0,0,92,0,0,0,0,0,100,92,100
"Calyptrochilum christyanum","6",0.50780078300464,0.001,0.50780078300464,0,0,0,0,0,82,0,0,0,0,0,100,82,100
"Diaphananthe bidens","6",0.45901179058862,0.001,0.45901179058862,0,0,0,0,0,67,0,0,0,0,0,100,67,100
"Eulophia speciosa","6",0.445647610634187,0.004,0.432631221180073,0,2,0,0,0,65,0,3,0,0,0,97,67,97
"Brachycorythis pubescens","6",0.445099098569262,0.001,0.445099098569262,0,0,0,0,0,63,0,0,0,0,0,100,63,100
"Habenaria zambesina","6",0.430737264692723,0.003,0.430737264692723,0,0,0,0,0,59,0,0,0,0,0,100,59,100
"Corymborkis corymbis","6",0.427071348965156,0.005,0.427071348965156,0,0,0,0,0,58,0,0,0,0,0,100,58,100
"Eulophia guineensis","6",0.427071348965156,0.001,0.427071348965156,0,0,0,0,0,58,0,0,0,0,0,100,58,100
"Eulophia streptopetala","6",0.423373691930507,0.003,0.423373691930507,0,0,0,0,0,57,0,0,0,0,0,100,57,100
"Habenaria schimperiana","6",0.423373691930507,0.001,0.423373691930507,0,0,0,0,0,57,0,0,0,0,0,100,57,100
"Bulbophyllum oreonastes","6",0.419643454531126,0.004,0.419643454531126,0,0,0,0,0,56,0,0,0,0,0,100,56,100
"Eulophia odontoglossa","6",0.41587976007828,0.002,0.41587976007828,0,0,0,0,0,55,0,0,0,0,0,100,55,100
"Bulbophyllum scaberulum","6",0.408248290463863,0.003,0.408248290463863,0,0,0,0,0,53,0,0,0,0,0,100,53,100
"Bulbophyllum falcatum","6",0.404378551086252,0.001,0.404378551086252,0,0,0,0,0,52,0,0,0,0,0,100,52,100
"Cyrtorchis arcuata","6",0.404378551086252,0.003,0.404378551086252,0,0,0,0,0,52,0,0,0,0,0,100,52,100
"Satyrium trinerve","6",0.400471420316814,0.002,0.400471420316814,0,0,0,0,0,51,0,0,0,0,0,100,51,100
"Tridactyle anthomaniaca","6",0.400471420316814,0.003,0.400471420316814,0,0,0,0,0,51,0,0,0,0,0,100,51,100
"Rhipidoglossum rutilum","6",0.396525792859072,0.001,0.396525792859072,0,0,0,0,0,50,0,0,0,0,0,100,50,100
"Polystachya modesta","6",0.388514344942906,0.001,0.388514344942906,0,0,0,0,0,48,0,0,0,0,0,100,48,100
"Disa welwitschii","6",0.384446019797793,0.004,0.384446019797793,0,0,0,0,0,47,0,0,0,0,0,100,47,100
"Eulophia cristata","6",0.380334179440021,0.001,0.380334179440021,0,0,0,0,0,46,0,0,0,0,0,100,46,100
"Tridactyle bicaudata","6",0.380334179440021,0.004,0.380334179440021,0,0,0,0,0,46,0,0,0,0,0,100,46,100
"Bulbophyllum sandersonii","6",0.376177396931639,0.003,0.376177396931639,0,0,0,0,0,45,0,0,0,0,0,100,45,100
"Graphorkis lurida","6",0.376177396931639,0.006,0.376177396931639,0,0,0,0,0,45,0,0,0,0,0,100,45,100
"Habenaria filicornis","6",0.376177396931639,0.003,0.376177396931639,0,0,0,0,0,45,0,0,0,0,0,100,45,100
"Calyptrochilum emarginatum","6",0.371974165600534,0.008,0.371974165600534,0,0,0,0,0,44,0,0,0,0,0,100,44,100
"Polystachya adansoniae","6",0.371974165600534,0.004,0.371974165600534,0,0,0,0,0,44,0,0,0,0,0,100,44,100
"Polystachya albescens","6",0.371974165600534,0.006,0.371974165600534,0,0,0,0,0,44,0,0,0,0,0,100,44,100
"Diaphananthe fragrantissima","6",0.367722892659899,0.011,0.367722892659899,0,0,0,0,0,43,0,0,0,0,0,100,43,100
"Polystachya cultriformis","6",0.363421892155815,0.02,0.363421892155815,0,0,0,0,0,42,0,0,0,0,0,100,42,100
"Angraecum distichum","6",0.35906937715442,0.019,0.35906937715442,0,0,0,0,0,41,0,0,0,0,0,100,41,100
"Diaphananthe pellucida","6",0.35906937715442,0.016,0.35906937715442,0,0,0,0,0,41,0,0,0,0,0,100,41,100
"Habenaria procera","6",0.35906937715442,0.016,0.35906937715442,0,0,0,0,0,41,0,0,0,0,0,100,41,100
"Nervilia kotschyi","6",0.35906937715442,0.017,0.35906937715442,0,0,0,0,0,41,0,0,0,0,0,100,41,100
"Polystachya odorata","6",0.35906937715442,0.018,0.35906937715442,0,0,0,0,0,41,0,0,0,0,0,100,41,100
"Zeuxine elongata","6",0.35906937715442,0.015,0.35906937715442,0,0,0,0,0,41,0,0,0,0,0,100,41,100
"Brachycorythis pleistophylla","6",0.354663451065954,0.014,0.354663451065954,0,0,0,0,0,40,0,0,0,0,0,100,40,100
"Habenaria malacophylla","6",0.354663451065954,0.012,0.354663451065954,0,0,0,0,0,40,0,0,0,0,0,100,40,100
"Nervilia bicarinata","6",0.354663451065954,0.015,0.354663451065954,0,0,0,0,0,40,0,0,0,0,0,100,40,100
"Rangaeris muscicola","6",0.354663451065954,0.015,0.354663451065954,0,0,0,0,0,40,0,0,0,0,0,100,40,100
"Eulophia caricifolia","6",0.350202097986237,0.018,0.350202097986237,0,0,0,0,0,39,0,0,0,0,0,100,39,100
"Calanthe sylvatica","6",0.34346470383777,0.007,0.1925225039754,0,25,0,0,0,54,0,31.6,0,0,0,68.4,79,68.4
"Brachycorythis ovata","6",0.341104384694571,0.013,0.341104384694571,0,0,0,0,0,37,0,0,0,0,0,100,37,100
"Oberonia disticha","6",0.341104384694571,0.018,0.341104384694571,0,0,0,0,0,37,0,0,0,0,0,100,37,100
"Solenangis clavata","6",0.341104384694571,0.017,0.341104384694571,0,0,0,0,0,37,0,0,0,0,0,100,37,100
"Tridactyle tridactylites","6",0.341104384694571,0.014,0.341104384694571,0,0,0,0,0,37,0,0,0,0,0,100,37,100
"Eulophia livingstoneana","6",0.336463292455227,0.014,0.336463292455227,0,0,0,0,0,36,0,0,0,0,0,100,36,100
"Eulophia milnei","6",0.336463292455227,0.01,0.336463292455227,0,0,0,0,0,36,0,0,0,0,0,100,36,100
"Bulbophyllum maximum","6",0.331757280374917,0.012,0.331757280374917,0,0,0,0,0,35,0,0,0,0,0,100,35,100
"Habenaria clavata","6",0.331757280374917,0.005,0.331757280374917,0,0,0,0,0,35,0,0,0,0,0,100,35,100
"Habenaria genuflexa","6",0.331757280374917,0.014,0.331757280374917,0,0,0,0,0,35,0,0,0,0,0,100,35,100
"Polystachya fusiformis","6",0.331757280374917,0.008,0.331757280374917,0,0,0,0,0,35,0,0,0,0,0,100,35,100
"Acampe pachyglossa","6",0.326983545447949,0.012,0.326983545447949,0,0,0,0,0,34,0,0,0,0,0,100,34,100
"Bulbophyllum cochleatum","6",0.326983545447949,0.009,0.326983545447949,0,0,0,0,0,34,0,0,0,0,0,100,34,100
"Bulbophyllum intertextum","6",0.326983545447949,0.013,0.326983545447949,0,0,0,0,0,34,0,0,0,0,0,100,34,100
"Bulbophyllum saltatorium","6",0.326983545447949,0.015,0.326983545447949,0,0,0,0,0,34,0,0,0,0,0,100,34,100
"Diaphananthe vesicata","6",0.326983545447949,0.015,0.326983545447949,0,0,0,0,0,34,0,0,0,0,0,100,34,100
"Eulophia hians","6",0.326983545447949,0.005,0.326983545447949,0,0,0,0,0,34,0,0,0,0,0,100,34,100
"Angraecum bancoense","6",0.322139076961583,0.014,0.322139076961583,0,0,0,0,0,33,0,0,0,0,0,100,33,100
"Bulbophyllum schinzianum","6",0.322139076961583,0.012,0.322139076961583,0,0,0,0,0,33,0,0,0,0,0,100,33,100
"Disa aconitoides","6",0.322139076961583,0.005,0.322139076961583,0,0,0,0,0,33,0,0,0,0,0,100,33,100
"Disa erubescens","6",0.322139076961583,0.008,0.322139076961583,0,0,0,0,0,33,0,0,0,0,0,100,33,100
"Eulophia flavopurpurea","6",0.322139076961583,0.009,0.322139076961583,0,0,0,0,0,33,0,0,0,0,0,100,33,100
"Eulophia gracilis","6",0.322139076961583,0.012,0.322139076961583,0,0,0,0,0,33,0,0,0,0,0,100,33,100
"Eulophia welwitschii","6",0.322139076961583,0.006,0.322139076961583,0,0,0,0,0,33,0,0,0,0,0,100,33,100
"Ancistrorhynchus clandestinus","6",0.317220634287258,0.013,0.317220634287258,0,0,0,0,0,32,0,0,0,0,0,100,32,100
"Bulbophyllum pumilum","6",0.317220634287258,0.012,0.317220634287258,0,0,0,0,0,32,0,0,0,0,0,100,32,100
"Disperis anthoceros","6",0.317220634287258,0.007,0.317220634287258,0,0,0,0,0,32,0,0,0,0,0,100,32,100
"Vanilla africana","6",0.317220634287258,0.008,0.317220634287258,0,0,0,0,0,32,0,0,0,0,0,100,32,100
"Habenaria cornuta","6",0.312224721522111,0.006,0.312224721522111,0,0,0,0,0,31,0,0,0,0,0,100,31,100
"Liparis bowkeri","6",0.312224721522111,0.003,0.312224721522111,0,0,0,0,0,31,0,0,0,0,0,100,31,100
"Cyrtorchis ringens","6",0.307147558416976,0.011,0.307147558416976,0,0,0,0,0,30,0,0,0,0,0,100,30,100
"Habenaria macrandra","6",0.307147558416976,0.007,0.307147558416976,0,0,0,0,0,30,0,0,0,0,0,100,30,100
"Polystachya polychaete","6",0.307147558416976,0.014,0.307147558416976,0,0,0,0,0,30,0,0,0,0,0,100,30,100
"Cyrtorchis monteiroae","6",0.301985046903748,0.008,0.301985046903748,0,0,0,0,0,29,0,0,0,0,0,100,29,100
"Plectrelminthus caudatus","6",0.301985046903748,0.008,0.301985046903748,0,0,0,0,0,29,0,0,0,0,0,100,29,100
"Polystachya affinis","6",0.301985046903748,0.011,0.301985046903748,0,0,0,0,0,29,0,0,0,0,0,100,29,100
"Satyrium coriophoroides","6",0.301985046903748,0.005,0.301985046903748,0,0,0,0,0,29,0,0,0,0,0,100,29,100
"Ancistrochilus rothschildianus","6",0.296732732379508,0.011,0.296732732379508,0,0,0,0,0,28,0,0,0,0,0,100,28,100
"Angraecum eichlerianum","6",0.296732732379508,0.012,0.296732732379508,0,0,0,0,0,28,0,0,0,0,0,100,28,100
"Bulbophyllum imbricatum","6",0.296732732379508,0.01,0.296732732379508,0,0,0,0,0,28,0,0,0,0,0,100,28,100
"Bulbophyllum josephi","6",0.296732732379508,0.009,0.296732732379508,0,0,0,0,0,28,0,0,0,0,0,100,28,100
"Cynorkis anacamptoides","6",0.296732732379508,0.005,0.296732732379508,0,0,0,0,0,28,0,0,0,0,0,100,28,100
"Cynorkis debilis","6",0.296732732379508,0.006,0.296732732379508,0,0,0,0,0,28,0,0,0,0,0,100,28,100
"Cyrtorchis chailluana","6",0.296732732379508,0.007,0.296732732379508,0,0,0,0,0,28,0,0,0,0,0,100,28,100
"Diaphananthe odoratissima","6",0.296732732379508,0.005,0.296732732379508,0,0,0,0,0,28,0,0,0,0,0,100,28,100
"Eulophia euglossa","6",0.296732732379508,0.011,0.296732732379508,0,0,0,0,0,28,0,0,0,0,0,100,28,100
"Hetaeria tetraptera","6",0.296732732379508,0.008,0.296732732379508,0,0,0,0,0,28,0,0,0,0,0,100,28,100
"Polystachya dendrobiiflora","6",0.296732732379508,0.009,0.296732732379508,0,0,0,0,0,28,0,0,0,0,0,100,28,100
"Polystachya mukandaensis","6",0.296732732379508,0.009,0.296732732379508,0,0,0,0,0,28,0,0,0,0,0,100,28,100
"Satyrium crassicaule","6",0.296732732379508,0.002,0.296732732379508,0,0,0,0,0,28,0,0,0,0,0,100,28,100
"Tridactyle tridentata","6",0.296732732379508,0.006,0.296732732379508,0,0,0,0,0,28,0,0,0,0,0,100,28,100
"Ancistrorhynchus capitatus","6",0.291385758707179,0.008,0.291385758707179,0,0,0,0,0,27,0,0,0,0,0,100,27,100
"Bulbophyllum fuscum","6",0.291385758707179,0.014,0.291385758707179,0,0,0,0,0,27,0,0,0,0,0,100,27,100
"Eulophia saundersiana","6",0.291385758707179,0.01,0.291385758707179,0,0,0,0,0,27,0,0,0,0,0,100,27,100
"Brachycorythis tenuior","6",0.285938815639479,0.006,0.285938815639479,0,0,0,0,0,26,0,0,0,0,0,100,26,100
"Disa hircicornis","6",0.285938815639479,0.008,0.285938815639479,0,0,0,0,0,26,0,0,0,0,0,100,26,100
"Manniella gustavi","6",0.285938815639479,0.007,0.285938815639479,0,0,0,0,0,26,0,0,0,0,0,100,26,100
"Polystachya transvaalensis","6",0.285938815639479,0.008,0.285938815639479,0,0,0,0,0,26,0,0,0,0,0,100,26,100
"Satyrium longicauda","6",0.285938815639479,0.003,0.285938815639479,0,0,0,0,0,26,0,0,0,0,0,100,26,100
"Eulophia mechowii","6",0.280386077046022,0.003,0.280386077046022,0,0,0,0,0,25,0,0,0,0,0,100,25,100
"Eulophia orthoplectra","6",0.280386077046022,0.001,0.280386077046022,0,0,0,0,0,25,0,0,0,0,0,100,25,100
"Eulophia ovalis","6",0.280386077046022,0.002,0.280386077046022,0,0,0,0,0,25,0,0,0,0,0,100,25,100
"Listrostachys pertusa","6",0.280386077046022,0.01,0.280386077046022,0,0,0,0,0,25,0,0,0,0,0,100,25,100
"Platycoryne paludosa","6",0.280386077046022,0.005,0.280386077046022,0,0,0,0,0,25,0,0,0,0,0,100,25,100
"Polystachya galeata","6",0.280386077046022,0.005,0.280386077046022,0,0,0,0,0,25,0,0,0,0,0,100,25,100
"Satyrium volkensii","6",0.280386077046022,0.007,0.280386077046022,0,0,0,0,0,25,0,0,0,0,0,100,25,100
"Solenangis scandens","6",0.280386077046022,0.006,0.280386077046022,0,0,0,0,0,25,0,0,0,0,0,100,25,100
"Afropectinariella subulata","6",0.274721127897378,0.008,0.274721127897378,0,0,0,0,0,24,0,0,0,0,0,100,24,100
"Brachycorythis macrantha","6",0.274721127897378,0.005,0.274721127897378,0,0,0,0,0,24,0,0,0,0,0,100,24,100
"Bulbophyllum calyptratum","6",0.274721127897378,0.012,0.274721127897378,0,0,0,0,0,24,0,0,0,0,0,100,24,100
"Eulophia clitellifera","6",0.274721127897378,0.003,0.274721127897378,0,0,0,0,0,24,0,0,0,0,0,100,24,100
"Eulophia latilabris","6",0.274721127897378,0.008,0.274721127897378,0,0,0,0,0,24,0,0,0,0,0,100,24,100
"Habenaria laurentii","6",0.274721127897378,0.005,0.274721127897378,0,0,0,0,0,24,0,0,0,0,0,100,24,100
"Habenaria praestans","6",0.274721127897378,0.006,0.274721127897378,0,0,0,0,0,24,0,0,0,0,0,100,24,100
"Liparis epiphytica","6",0.274721127897378,0.008,0.274721127897378,0,0,0,0,0,24,0,0,0,0,0,100,24,100
"Platycoryne buchananiana","6",0.274721127897378,0.007,0.274721127897378,0,0,0,0,0,24,0,0,0,0,0,100,24,100
"Polystachya laxiflora","6",0.274721127897378,0.007,0.274721127897378,0,0,0,0,0,24,0,0,0,0,0,100,24,100
"Polystachya rhodoptera","6",0.274721127897378,0.008,0.274721127897378,0,0,0,0,0,24,0,0,0,0,0,100,24,100
"Bonatea steudneri","6",0.26893687739906,0.014,0.26893687739906,0,0,0,0,0,23,0,0,0,0,0,100,23,100
"Disa baurii","6",0.26893687739906,0.016,0.26893687739906,0,0,0,0,0,23,0,0,0,0,0,100,23,100
"Disa fragrans","6",0.26893687739906,0.005,0.26893687739906,0,0,0,0,0,23,0,0,0,0,0,100,23,100
"Microcoelia caespitosa","6",0.26893687739906,0.01,0.26893687739906,0,0,0,0,0,23,0,0,0,0,0,100,23,100
"Platycoryne crocea","6",0.26893687739906,0.011,0.26893687739906,0,0,0,0,0,23,0,0,0,0,0,100,23,100
"Polystachya dolichophylla","6",0.26893687739906,0.012,0.26893687739906,0,0,0,0,0,23,0,0,0,0,0,100,23,100
"Polystachya golungensis","6",0.26893687739906,0.013,0.26893687739906,0,0,0,0,0,23,0,0,0,0,0,100,23,100
"Polystachya paniculata","6",0.26893687739906,0.006,0.26893687739906,0,0,0,0,0,23,0,0,0,0,0,100,23,100
"Stenoglottis fimbriata","6",0.26893687739906,0.011,0.26893687739906,0,0,0,0,0,23,0,0,0,0,0,100,23,100
"Aerangis biloba","6",0.263025454922346,0.047,0.263025454922346,0,0,0,0,0,22,0,0,0,0,0,100,22,100
"Angraecum eburneum","6",0.263025454922346,0.039,0.263025454922346,0,0,0,0,0,22,0,0,0,0,0,100,22,100
"Angraecum sacciferum","6",0.263025454922346,0.035,0.263025454922346,0,0,0,0,0,22,0,0,0,0,0,100,22,100
"Bolusiella iridifolia","6",0.263025454922346,0.027,0.263025454922346,0,0,0,0,0,22,0,0,0,0,0,100,22,100
"Brownleea parviflora","6",0.263025454922346,0.029,0.263025454922346,0,0,0,0,0,22,0,0,0,0,0,100,22,100
"Eulophia petersii","6",0.263025454922346,0.043,0.263025454922346,0,0,0,0,0,22,0,0,0,0,0,100,22,100
"Microcoelia exilis","6",0.263025454922346,0.038,0.263025454922346,0,0,0,0,0,22,0,0,0,0,0,100,22,100
"Podangis rhipsalisocia","6",0.263025454922346,0.045,0.263025454922346,0,0,0,0,0,22,0,0,0,0,0,100,22,100
"Polystachya bennettiana","6",0.263025454922346,0.039,0.263025454922346,0,0,0,0,0,22,0,0,0,0,0,100,22,100
"Satyrium parviflorum","6",0.263025454922346,0.03,0.263025454922346,0,0,0,0,0,22,0,0,0,0,0,100,22,100
