"idrb","decimalLatitude","decimalLongitude","tax_sp_level","family","genus","specificEpithet","species","country","countryCode","verif_iso3","verif_coast","verif_distance","locality"
1074685,NA,NA,"Hunteria zeylanica","Apocynaceae","Hunteria","zeylanica","Hunteria zeylanica","Kenya","KEN","NO COORDINATES","NO COORDINATES",NA,"K7, Kwale Dist. Growing near the bridge on a small pond in Shimba Lodge. Shumba Hulls, Shumba Lodge."
1074686,NA,NA,"Hunteria zeylanica","Apocynaceae","Hunteria","zeylanica","Hunteria zeylanica","Tanzania","TZA","NO COORDINATES","NO COORDINATES",NA,"Tanganyika. Tanga Province. Mkaramo Parish, Mkwaja Subchiefdom, Mwera Chiefdom, Pangani District."
1074814,NA,NA,"Mammea americana","Calophyllaceae","Mammea","americana","Mammea americana","Burundi","BDI","NO COORDINATES","NO COORDINATES",NA,"Bujumbura. Terr. Bujumbura."
1074831,NA,NA,"Aristida adscensionis","Poaceae","Aristida","adscensionis","Aristida adscensionis","Congo - Kinshasa","COD","NO COORDINATES","NO COORDINATES",NA,"Zaire, Littoral."
1075022,NA,NA,"Beaumontia grandiflora","Apocynaceae","Beaumontia","grandiflora","Beaumontia grandiflora","Mozambique","MOZ","NO COORDINATES","NO COORDINATES",NA,"Maputo, jardim do Inia."
1075102,NA,NA,"Catharanthus roseus","Apocynaceae","Catharanthus","roseus","Catharanthus roseus","Mozambique","MOZ","NO COORDINATES","NO COORDINATES",NA,"Lourenço Marques: Região de Bilene."
1075104,NA,NA,"Catharanthus roseus","Apocynaceae","Catharanthus","roseus","Catharanthus roseus","Mozambique","MOZ","NO COORDINATES","NO COORDINATES",NA,"Cabo Delgado: Pamba."
1075105,NA,NA,"Catharanthus roseus","Apocynaceae","Catharanthus","roseus","Catharanthus roseus","Mozambique","MOZ","NO COORDINATES","NO COORDINATES",NA,"Dzaimhoca / boijo de mulata."
1075107,NA,NA,"Catharanthus roseus","Apocynaceae","Catharanthus","roseus","Catharanthus roseus","Mozambique","MOZ","NO COORDINATES","NO COORDINATES",NA,"Inhaca: Machamba perto de E.B.A."
1075109,NA,NA,"Catharanthus roseus","Apocynaceae","Catharanthus","roseus","Catharanthus roseus","Malawi","MWI","NO COORDINATES","NO COORDINATES",NA,"N Prov Nkhata Bay Dist 5m E Mzuzu."
1075110,NA,NA,"Catharanthus roseus","Apocynaceae","Catharanthus","roseus","Catharanthus roseus","Zambia","ZMB","NO COORDINATES","NO COORDINATES",NA,"Kundwelo village, Palombe Plain."
1075517,NA,NA,"Nasturtium officinale","Brassicaceae","Nasturtium","officinale","Nasturtium officinale","Tanzania","TZA","NO COORDINATES","NO COORDINATES",NA,"Tanzania: T21 Ngorongoro Conseavation area."
1075519,NA,NA,"Nasturtium officinale","Brassicaceae","Nasturtium","officinale","Nasturtium officinale","Tanzania","TZA","NO COORDINATES","NO COORDINATES",NA,"Masai Dist. !"
1075542,NA,NA,"Mitreola petiolata","Loganiaceae","Mitreola","petiolata","Mitreola petiolata","Cameroon","CMR","NO COORDINATES","NO COORDINATES",NA,"Poli: pentes boisees du Mt Godé."
1075544,3.86667,11.5167,"Capsicum annuum","Solanaceae","Capsicum","annuum","Capsicum annuum","Cameroon","CMR","OK","OK",NA,"Yaoundé."
1075625,NA,NA,"Schultesia stenophylla","Gentianaceae","Schultesia","stenophylla","Schultesia stenophylla var. latifolia","Guinea-Bissau","GNB","NO COORDINATES","NO COORDINATES",NA,"Guine Portuguesa. Entreo Sedengal e S. Domingos."
1075626,NA,NA,"Schultesia stenophylla","Gentianaceae","Schultesia","stenophylla","Schultesia stenophylla var. latifolia","Guinea-Bissau","GNB","NO COORDINATES","NO COORDINATES",NA,"Guine Portuguesa. Bissau, Bijimita."
1075627,NA,NA,"Schultesia stenophylla","Gentianaceae","Schultesia","stenophylla","Schultesia stenophylla var. latifolia","Sierra Leone","SLE","NO COORDINATES","NO COORDINATES",NA,"Salame pres Ga Camba."
1075645,NA,NA,"Schwenckia americana","Solanaceae","Schwenckia","americana","Schwenckia americana","Cameroon","CMR","NO COORDINATES","NO COORDINATES",NA,"Cameroun Nord, Région M W. Prefecture: Mokolo, Koza."
1075660,NA,NA,"Erodium moschatum","Geraniaceae","Erodium","moschatum","Erodium moschatum","Ethiopia","ETH","NO COORDINATES","NO COORDINATES",NA,"W. slope of Mt. Boruluccu, along road to Ticcio, about 36 km SE of Asella."
1075745,NA,NA,"Phyllanthus fraternus","Phyllanthaceae","Phyllanthus","fraternus","Phyllanthus fraternus subsp. togoensis","Nigeria","NGA","NO COORDINATES","NO COORDINATES",NA,"Northern Province. Yola; grassland savannah."
1075746,NA,NA,"Phyllanthus fraternus","Phyllanthaceae","Phyllanthus","fraternus","Phyllanthus fraternus","Mozambique","MOZ","NO COORDINATES","NO COORDINATES",NA,"Tete: Cabora Bassa, faixa + rectangular (± 400 m per 100 m no sentido da altitude), a partir da Barrageme para montante, vertente norte (margem esquerda) de rio Zambaza (Cf)."
1075759,NA,NA,"Salvinia auriculata","Salviniaceae","Salvinia","auriculata","Salvinia auriculata","Zimbabwe","ZWE","NO COORDINATES","NO COORDINATES",NA,"Africa, Rhodesia, Victoria Falls."
1076102,NA,NA,"Cucumis melo","Cucurbitaceae","Cucumis","melo","Cucumis melo","Ethiopia","ETH","NO COORDINATES","NO COORDINATES",NA,""
1076384,6.86667,0.416667,"Panicum laxum","Poaceae","Panicum","laxum","Panicum laxum","Ghana","GHA","OK","OK",NA,"Tafi Atome, 5 km W of main road to Hohoe; secondary monkey forest."
1076446,NA,NA,"Schwenckia americana","Solanaceae","Schwenckia","americana","Schwenckia americana","Ivory Coast","CIV","NO COORDINATES","NO COORDINATES",NA,"Omgeving Mont-Nimba."
1076856,NA,NA,"Themeda triandra","Poaceae","Themeda","triandra","Themeda triandra","Somalia","SOM","NO COORDINATES","NO COORDINATES",NA,"Daloh Arap, 11 miles W of Erigoro."
1076868,NA,NA,"Themeda triandra","Poaceae","Themeda","triandra","Themeda triandra","Ethiopia","ETH","NO COORDINATES","NO COORDINATES",NA,"Mt. Entotto, about 8 km N. of Addis Ababa, aoong Blue Nile road."
1076869,NA,NA,"Themeda triandra","Poaceae","Themeda","triandra","Themeda triandra","Ethiopia","ETH","NO COORDINATES","NO COORDINATES",NA,"c. 30 km NE of Addis Ababa, Asmara road."
1076870,NA,NA,"Themeda triandra","Poaceae","Themeda","triandra","Themeda triandra","Kenya","KEN","NO COORDINATES","NO COORDINATES",NA,"Nairobi."
1076871,NA,NA,"Themeda triandra","Poaceae","Themeda","triandra","Themeda triandra","Kenya","KEN","NO COORDINATES","NO COORDINATES",NA,"c. 60 km SE of Nairobi, the road to Mombasa."
1076872,NA,NA,"Themeda triandra","Poaceae","Themeda","triandra","Themeda triandra","Malawi","MWI","NO COORDINATES","NO COORDINATES",NA,"N Prov Mzimba Dist 4m SW Chikangawa."
1076873,NA,NA,"Themeda triandra","Poaceae","Themeda","triandra","Themeda triandra","Malawi","MWI","NO COORDINATES","NO COORDINATES",NA,"N Prov Nkhata Bay Dist 5½m E Mzuzu."
1076874,NA,NA,"Themeda triandra","Poaceae","Themeda","triandra","Themeda triandra","Malawi","MWI","NO COORDINATES","NO COORDINATES",NA,"N Prov., Mzimba Dist., Mzuzu, Marymount."
1076875,NA,NA,"Themeda triandra","Poaceae","Themeda","triandra","Themeda triandra","Malawi","MWI","NO COORDINATES","NO COORDINATES",NA,"N Prov., Mzimba Dist., Vipya Plateau 37 mi. SW of Mzuzu, behind Vernal pool dome."
1076876,NA,NA,"Themeda triandra","Poaceae","Themeda","triandra","Themeda triandra","Malawi","MWI","NO COORDINATES","NO COORDINATES",NA,"Mount Mulanje near Lychenya hut."
1076877,NA,NA,"Themeda triandra","Poaceae","Themeda","triandra","Themeda triandra","Mozambique","MOZ","NO COORDINATES","NO COORDINATES",NA,"Tete, distr. Angonia, localidade de Dómué, circulo Cassupe nas proximidades da Serra Domúe."
1076878,NA,NA,"Themeda triandra","Poaceae","Themeda","triandra","Themeda triandra","Namibia","NAM","NO COORDINATES","NO COORDINATES",NA,"Südwest-Afrika, Windshuk-Berglans, finkesntein."
1076879,NA,NA,"Themeda triandra","Poaceae","Themeda","triandra","Themeda triandra","Tanzania","TZA","NO COORDINATES","NO COORDINATES",NA,"Leronera aerodrome, Musoma dist., Serengeti, Tanganyika, Africa."
1076881,NA,NA,"Themeda triandra","Poaceae","Themeda","triandra","Themeda triandra","Tanzania","TZA","NO COORDINATES","NO COORDINATES",NA,"Murgwanza. Bugufi. Ngara. West Lake Province."
1076882,NA,NA,"Themeda triandra","Poaceae","Themeda","triandra","Themeda triandra","Tanzania","TZA","NO COORDINATES","NO COORDINATES",NA,"Univ. College, D'Salaam T6."
1076883,NA,NA,"Themeda triandra","Poaceae","Themeda","triandra","Themeda triandra","Zimbabwe","ZWE","NO COORDINATES","NO COORDINATES",NA,"Rhodesia, District Victoria."
1076884,NA,NA,"Themeda triandra","Poaceae","Themeda","triandra","Themeda triandra","Tanzania","TZA","NO COORDINATES","NO COORDINATES",NA,"Masai Dist., Ngorogoro cnserv. Area; Serengeti N.P., southern edge of Lake Lagarja (= Ndutu)."
1076885,NA,NA,"Themeda triandra","Poaceae","Themeda","triandra","Themeda triandra","Mali","MLI","NO COORDINATES","NO COORDINATES",NA,"Mali; Sanzana (environs de Sikasso)."
1076886,NA,NA,"Themeda triandra","Poaceae","Themeda","triandra","Themeda triandra","Uganda","UGA","NO COORDINATES","NO COORDINATES",NA,"Tororo, Budama distr."
1076887,NA,NA,"Themeda triandra","Poaceae","Themeda","triandra","Themeda triandra","Angola","AGO","NO COORDINATES","NO COORDINATES",NA,"Nova Lisboa, Distr. Cuabnza Sul, Antiga es- trada Munenga-Dondo."
1076888,NA,NA,"Themeda triandra","Poaceae","Themeda","triandra","Themeda triandra","Tanzania","TZA","NO COORDINATES","NO COORDINATES",NA,"Makuyunu, 67km WSW of Arusha. T2."
1076889,NA,NA,"Themeda triandra","Poaceae","Themeda","triandra","Themeda triandra","Rwanda","RWA","NO COORDINATES","NO COORDINATES",NA,"P.N. Kagera, colline Tuntu; territ. Kibungu."
1076890,NA,NA,"Themeda triandra","Poaceae","Themeda","triandra","Themeda triandra","Rwanda","RWA","NO COORDINATES","NO COORDINATES",NA,"région du Mutara, env. de Katitumbe; territ. bumba."
1076891,NA,NA,"Themeda triandra","Poaceae","Themeda","triandra","Themeda triandra","Ethiopia","ETH","NO COORDINATES","NO COORDINATES",NA,"Aboit 8 km N. of Addis Ababa, along Blue Nile road, Mt. Entoto."
1076892,NA,NA,"Themeda triandra","Poaceae","Themeda","triandra","Themeda triandra","Kenya","KEN","NO COORDINATES","NO COORDINATES",NA,"Rift Valley prov.: Nakuru Distr., Londiani Forest, main Nakuru Rd., near crossing to Londiani."
1076893,NA,NA,"Themeda triandra","Poaceae","Themeda","triandra","Themeda triandra","Ethiopia","ETH","NO COORDINATES","NO COORDINATES",NA,"Province of Shoa, bole Canyon, c. 45 km north of Addis Ababa."
1076894,NA,NA,"Themeda triandra","Poaceae","Themeda","triandra","Themeda triandra","Zimbabwe","ZWE","NO COORDINATES","NO COORDINATES",NA,"Chambeshi Ilat, Mulema, N. Rhodesia."
1076970,NA,NA,"Anacardium occidentale","Anacardiaceae","Anacardium","occidentale","Anacardium occidentale","Mozambique","MOZ","NO COORDINATES","NO COORDINATES",NA,"Maputo, Iiha de Inhaca."
1076972,NA,NA,"Anacardium occidentale","Anacardiaceae","Anacardium","occidentale","Anacardium occidentale","Mozambique","MOZ","NO COORDINATES","NO COORDINATES",NA,"Inhaca: Entre o Hotel e o aeroporto."
1076973,NA,NA,"Anacardium occidentale","Anacardiaceae","Anacardium","occidentale","Anacardium occidentale","Mozambique","MOZ","NO COORDINATES","NO COORDINATES",NA,"Maputo, arredores."
1077213,NA,NA,"Mangifera indica","Anacardiaceae","Mangifera","indica","Mangifera indica","Mozambique","MOZ","NO COORDINATES","NO COORDINATES",NA,"Mocambique, Maputa, Ilha de Inhaca, Estacão de !"
1077301,NA,NA,"Pennisetum villosum","Poaceae","Pennisetum","villosum","Pennisetum villosum","Ethiopia","ETH","NO COORDINATES","NO COORDINATES",NA,"c. 5 km NE of Addis Ababa, behind Italian Embassy."
1077302,NA,NA,"Pennisetum villosum","Poaceae","Pennisetum","villosum","Pennisetum villosum","Ethiopia","ETH","NO COORDINATES","NO COORDINATES",NA,"prov. Eritrea, Asmara, maast vleighaven."
1077346,NA,NA,"Phalaris paradoxa","Poaceae","Phalaris","paradoxa","Phalaris paradoxa","Ethiopia","ETH","NO COORDINATES","NO COORDINATES",NA,"prov. Beghemdir, Amba-Ras-dorpcomplex, Semien Mountains National Park."
1077347,NA,NA,"Phalaris paradoxa","Poaceae","Phalaris","paradoxa","Phalaris paradoxa","Ethiopia","ETH","NO COORDINATES","NO COORDINATES",NA,"c. 8 km S. of Asella, open rocky place on hill slope."
1077412,5.22,-2.66389,"Panicum laxum","Poaceae","Panicum","laxum","Panicum laxum","Ghana","GHA","OK","OK",NA,"Ankasa National Park, 1km E of entrance."
1077507,5.27111,-2.64333,"Panicum laxum","Poaceae","Panicum","laxum","Panicum laxum","Ghana","GHA","OK","OK",NA,"Ankasa National Park, Nkwanta, 6 km N of entrance."
1077510,NA,NA,"Bothriochloa insculpta","Poaceae","Bothriochloa","insculpta","Bothriochloa insculpta","Mozambique","MOZ","NO COORDINATES","NO COORDINATES",NA,"Moçambique, Gaza; Limpopo; 3 km a norte de Licilo."
1077511,NA,NA,"Bothriochloa insculpta","Poaceae","Bothriochloa","insculpta","Bothriochloa insculpta","Somalia","SOM","NO COORDINATES","NO COORDINATES",NA,"Togdheer, Sheekh, Gaan Libah, Junipeins boshland."
1077512,NA,NA,"Bothriochloa insculpta","Poaceae","Bothriochloa","insculpta","Bothriochloa insculpta","Mozambique","MOZ","NO COORDINATES","NO COORDINATES",NA,"Moçambique, Tete, distr. Angónia; arredores de Ulongue, em direcçao nordeste."
1077624,NA,NA,"Ricinus communis","Euphorbiaceae","Ricinus","communis","Ricinus communis","Ethiopia","ETH","NO COORDINATES","NO COORDINATES",NA,""
1077684,NA,NA,"Zea mexicana","Poaceae","Zea","mexicana","Zea mexicana","Nigeria","NGA","NO COORDINATES","NO COORDINATES",NA,"Ibadan, MP B3."
1077790,NA,NA,"Alisma plantago-aquatica","Alismataceae","Alisma","plantago-aquatica","Alisma plantago-aquatica","Tanzania","TZA","NO COORDINATES","NO COORDINATES",NA,"T3, Mwembe, 16 km SE of Same, by the stream just above the dam wall."
1078027,NA,NA,"Hibiscus mutabilis","Malvaceae","Hibiscus","mutabilis","Hibiscus mutabilis","Ivory Coast","CIV","NO COORDINATES","NO COORDINATES",NA,""
1078151,NA,NA,"Hibiscus rosa-sinensis","Malvaceae","Hibiscus","rosa-sinensis","Hibiscus rosa-sinensis","Nigeria","NGA","NO COORDINATES","NO COORDINATES",NA,"Ibadan, BO."
1078159,NA,NA,"Utricularia gibba","Lentibulariaceae","Utricularia","gibba","Utricularia gibba","Chad","TCD","NO COORDINATES","NO COORDINATES",NA,"c. 20 km S. of Fort Lamy, along road to Bongor."
1078165,NA,NA,"Utricularia gibba","Lentibulariaceae","Utricularia","gibba","Utricularia gibba","Liberia","LBR","NO COORDINATES","NO COORDINATES",NA,"Africa."
1078166,NA,NA,"Utricularia gibba","Lentibulariaceae","Utricularia","gibba","Utricularia gibba","Ivory Coast","CIV","NO COORDINATES","NO COORDINATES",NA,"Savanna Marahoerie."
1078212,NA,NA,"Wissadula periplocifolia","Malvaceae","Wissadula","periplocifolia","Wissadula periplocifolia","Ivory Coast","CIV","NO COORDINATES","NO COORDINATES",NA,"Côte D'Ivoire: Prohoi."
1078299,NA,NA,"Schwenckia americana","Solanaceae","Schwenckia","americana","Schwenckia americana","Benin","BEN","NO COORDINATES","NO COORDINATES",NA,"Resthouse Compound, Sapoba (Benin Prov)."
1078314,NA,NA,"Nicandra physalodes","Solanaceae","Nicandra","physalodes","Nicandra physalodes","Malawi","MWI","NO COORDINATES","NO COORDINATES",NA,"N. Prov., Mzimba dist., Mzuzu, Marymount."
1078318,NA,NA,"Nicandra physalodes","Solanaceae","Nicandra","physalodes","Nicandra physalodes","Malawi","MWI","NO COORDINATES","NO COORDINATES",NA,"N Prov Nkahat Bay Dist 5m E Mzuzu."
1078320,NA,NA,"Nicandra physalodes","Solanaceae","Nicandra","physalodes","Nicandra physalodes","Kenya","KEN","NO COORDINATES","NO COORDINATES",NA,"District of Nyeri, Aberdare Range and roas west to Naivasha."
1078321,NA,NA,"Nicandra physalodes","Solanaceae","Nicandra","physalodes","Nicandra physalodes","Mozambique","MOZ","NO COORDINATES","NO COORDINATES",NA,"Tete, idtsr. Angonia, arredores de Ulongue."
1078323,NA,NA,"Nicandra physalodes","Solanaceae","Nicandra","physalodes","Nicandra physalodes","Zambia","ZMB","NO COORDINATES","NO COORDINATES",NA,"Central Province, Lusaka District: Lusaka, University of Zambia campus."
1078324,NA,NA,"Nicandra physalodes","Solanaceae","Nicandra","physalodes","Nicandra physalodes","Zimbabwe","ZWE","NO COORDINATES","NO COORDINATES",NA,"Rhodesia W. Matabo Distr., Hope Fountain, Mission."
1078325,NA,NA,"Nicandra physalodes","Solanaceae","Nicandra","physalodes","Nicandra physalodes","Kenya","KEN","NO COORDINATES","NO COORDINATES",NA,"Nairobi-Chiromo."
1078326,NA,NA,"Nicotiana glauca","Solanaceae","Nicotiana","glauca","Nicotiana glauca","Mozambique","MOZ","NO COORDINATES","NO COORDINATES",NA,"Gaza: Canicado, proximo de Lagoa Nova, margem do Rio do Elefantes."
1078327,NA,NA,"Nicotiana glauca","Solanaceae","Nicotiana","glauca","Nicotiana glauca","Zimbabwe","ZWE","NO COORDINATES","NO COORDINATES",NA,"Rhodesia W. Matabo distr., Hope Fountain Mission."
1078328,NA,NA,"Nicotiana glauca","Solanaceae","Nicotiana","glauca","Nicotiana glauca","Kenya","KEN","NO COORDINATES","NO COORDINATES",NA,"K4, Nairobi District, Roadside on black soil at the slopes of the bridge."
1078329,NA,NA,"Nicotiana glauca","Solanaceae","Nicotiana","glauca","Nicotiana glauca","Mozambique","MOZ","NO COORDINATES","NO COORDINATES",NA,"Limpopo: Guijá, Massingire."
1078330,NA,NA,"Nicotiana tabacum","Solanaceae","Nicotiana","tabacum","Nicotiana tabacum","Tanzania","TZA","NO COORDINATES","NO COORDINATES",NA,"T2: Ngorongoro Conservation area, Empakaai Crater, top of southeast rim."
1078331,NA,NA,"Nicotiana tabacum","Solanaceae","Nicotiana","tabacum","Nicotiana tabacum","Ethiopia","ETH","NO COORDINATES","NO COORDINATES",NA,"Harar Prov, Sukul Village, N of HAmeressa."
1078341,NA,NA,"Physalis divaricata","Solanaceae","Physalis","divaricata","Physalis divaricata","Ivory Coast","CIV","NO COORDINATES","NO COORDINATES",NA,"near Davo, In the woods of K.P. 64 v. Breukelen."
1078345,NA,NA,"Physalis peruviana","Solanaceae","Physalis","peruviana","Physalis peruviana","Cameroon","CMR","NO COORDINATES","NO COORDINATES",NA,"Tchangue (30 km OSO Banyo), feuille IGN 1/200.000 Banyo."
1078346,NA,NA,"Physalis peruviana","Solanaceae","Physalis","peruviana","Physalis peruviana","Kenya","KEN","NO COORDINATES","NO COORDINATES",NA,"occid: Forest Station, locis cultis."
1078347,NA,NA,"Physalis peruviana","Solanaceae","Physalis","peruviana","Physalis peruviana","Kenya","KEN","NO COORDINATES","NO COORDINATES",NA,"Colory: Nieri in fruticetis."
1078348,NA,NA,"Physalis peruviana","Solanaceae","Physalis","peruviana","Physalis peruviana","Ethiopia","ETH","NO COORDINATES","NO COORDINATES",NA,"road from Jimma to Serbo, 14 km from Jimma."
1078350,NA,NA,"Physalis peruviana","Solanaceae","Physalis","peruviana","Physalis peruviana","Ethiopia","ETH","NO COORDINATES","NO COORDINATES",NA,"road from Bonga to Wush-Wush, about 8 km from sideroad to bonga."
1078351,NA,NA,"Physalis peruviana","Solanaceae","Physalis","peruviana","Physalis peruviana","Ethiopia","ETH","NO COORDINATES","NO COORDINATES",NA,"Compound R.C. Mission, bonga."
1078353,NA,NA,"Physalis peruviana","Solanaceae","Physalis","peruviana","Physalis peruviana","Mozambique","MOZ","NO COORDINATES","NO COORDINATES",NA,"Manica e Sofala; cghimoio, entre Vila Pe- ry e Gondola, trincheira da estrada."
1078354,NA,NA,"Physalis peruviana","Solanaceae","Physalis","peruviana","Physalis peruviana","Mozambique","MOZ","NO COORDINATES","NO COORDINATES",NA,"Niassa. Lichinga, Estrada para Matama."
1078355,NA,NA,"Physalis peruviana","Solanaceae","Physalis","peruviana","Physalis peruviana","Mozambique","MOZ","NO COORDINATES","NO COORDINATES",NA,"Tete, distr. Angonia, arredores de Ulongue ente campo de futebal e acampamento da Codam."
1078359,NA,NA,"Schwenckia americana","Solanaceae","Schwenckia","americana","Schwenckia americana","Liberia","LBR","NO COORDINATES","NO COORDINATES",NA,"Buchanan, Schiveu Americana L."
1078360,NA,NA,"Schwenckia americana","Solanaceae","Schwenckia","americana","Schwenckia americana","Nigeria","NGA","NO COORDINATES","NO COORDINATES",NA,"State Cross River, 24 km S of Obudu."
